method,gamma,episodes,success_rate,collision_rate,goal_reached_rate,mean_min_clearance,median_min_clearance,mean_final_goal_distance,mean_path_length,mean_control_effort,mean_planning_time_ms
mizuta_cfm_mppi,None,30,0.9666666666666667,0.0,0.9666666666666667,0.887816067536672,0.698879063129425,0.08845410594561448,9.388648668924967,154.65536632537842,97.52818868223892
guided_safemppi,0.2,30,0.6333333333333333,0.1,0.6333333333333333,0.5787066787481308,0.46793729066848755,0.8970976570465913,8.755721100171407,121.91316083272298,42.56117580962989
cfm_proposal_mppi,0.2,30,0.0,0.06666666666666667,0.0,1.2187610208988189,0.758976936340332,59.98371442159017,64.64672323862712,543.3056157430013,102.84002681495622
guided_drifting,None,30,0.0,0.13333333333333333,0.0,1.0953738788763683,0.663841962814331,62.91649341583252,67.71580492655436,581.3670084635417,3.2089784741401677
safe_cfm,0.2,30,0.0,0.4666666666666667,0.0,0.8544854511817296,0.37561851739883423,85.61112747192382,90.43938980102538,639.4665649414062,18.958278208738193
