method,gamma,episodes,success_rate,collision_rate,goal_reached_rate,mean_min_clearance,median_min_clearance,mean_final_goal_distance,mean_path_length,mean_control_effort,mean_planning_time_ms
mizuta_cfm_mppi,None,100,1.0,0.0,1.0,1.1497448623180389,0.9217684864997864,0.04560152707912493,9.685282678604127,174.18670528411866,95.4856270167511
safemppi_gamma,0.2,100,0.82,0.18,1.0,0.7953844648599625,0.6864604949951172,0.051955559984780846,9.630149188041687,112.18913963317871,27.294880803558048
guided_safemppi,0.2,100,0.91,0.01,0.91,1.0518524163961411,0.8922006487846375,0.19437406643293798,9.951018056869508,124.77554435729981,42.40540055127349
