method,gamma,episodes,success_rate,collision_rate,goal_reached_rate,mean_min_clearance,median_min_clearance,mean_final_goal_distance,mean_path_length,mean_control_effort,mean_planning_time_ms
mizuta_cfm_mppi,None,40,0.975,0.0,0.975,0.8818744987249374,0.6056813597679138,0.08208425955963321,10.569623327255249,181.9578182220459,96.78853994759265
guided_safemppi,0.2,40,0.775,0.125,0.775,0.8153256297111511,0.6692819595336914,0.8009503648616374,9.75862627029419,133.16318855285644,52.56860292662167
guided_safemppi,0.3,40,0.725,0.05,0.725,0.7791833631694317,0.6321542859077454,0.6577547161839903,9.948094403743744,142.28584480285645,52.53901276941179
